"","ACTIVITY_CODE","SUBJECT_ID","MEASUREMENT","MEAN"
"383","LAYING",23,"tBodyAcc.mean...Z",-0.104256776291667
"384","LAYING",24,"tBodyAcc.mean...Z",-0.107236237236111
"385","LAYING",25,"tBodyAcc.mean...Z",-0.100428830260274
"386","LAYING",26,"tBodyAcc.mean...Z",-0.105002540289474
"387","LAYING",27,"tBodyAcc.mean...Z",-0.107699732837838
"388","LAYING",28,"tBodyAcc.mean...Z",-0.1083448529625
"389","LAYING",29,"tBodyAcc.mean...Z",-0.109462068173913
"390","LAYING",30,"tBodyAcc.mean...Z",-0.1036581505
"391","SITTING",1,"tBodyAcc.mean...Z",-0.104544182255319
"392","SITTING",2,"tBodyAcc.mean...Z",-0.109218272456522
"393","SITTING",3,"tBodyAcc.mean...Z",-0.0983579203269231
"394","SITTING",4,"tBodyAcc.mean...Z",-0.10587459588
"395","SITTING",5,"tBodyAcc.mean...Z",-0.108540300265909
"396","SITTING",6,"tBodyAcc.mean...Z",-0.110127728709091
"397","SITTING",7,"tBodyAcc.mean...Z",-0.122464597625
"398","SITTING",8,"tBodyAcc.mean...Z",-0.104461049130435
"399","SITTING",9,"tBodyAcc.mean...Z",-0.07537846886
"400","SITTING",10,"tBodyAcc.mean...Z",-0.104253238796296
"401","SITTING",11,"tBodyAcc.mean...Z",-0.112840218339623
"402","SITTING",12,"tBodyAcc.mean...Z",-0.106307228960784
"403","SITTING",13,"tBodyAcc.mean...Z",-0.0972465110836735
"404","SITTING",14,"tBodyAcc.mean...Z",-0.100401490425926
"405","SITTING",15,"tBodyAcc.mean...Z",-0.11366125320339
"406","SITTING",16,"tBodyAcc.mean...Z",-0.0891404038405797
"407","SITTING",17,"tBodyAcc.mean...Z",-0.11362408509375
"408","SITTING",18,"tBodyAcc.mean...Z",-0.111904775824561
"409","SITTING",19,"tBodyAcc.mean...Z",-0.10870765430137
"410","SITTING",20,"tBodyAcc.mean...Z",-0.108369634515152
"411","SITTING",21,"tBodyAcc.mean...Z",-0.112057887741176
"412","SITTING",22,"tBodyAcc.mean...Z",-0.105827369516129
"413","SITTING",23,"tBodyAcc.mean...Z",-0.103808679294118
"414","SITTING",24,"tBodyAcc.mean...Z",-0.103041061426471
"415","SITTING",25,"tBodyAcc.mean...Z",-0.109160440476923
"416","SITTING",26,"tBodyAcc.mean...Z",-0.0974448692333333
"417","SITTING",27,"tBodyAcc.mean...Z",-0.105521912588571
"418","SITTING",28,"tBodyAcc.mean...Z",-0.111517939555556
"419","SITTING",29,"tBodyAcc.mean...Z",-0.1104118192
"420","SITTING",30,"tBodyAcc.mean...Z",-0.099515446133871
"421","STANDING",1,"tBodyAcc.mean...Z",-0.110601817735849
"422","STANDING",2,"tBodyAcc.mean...Z",-0.105908536055556
"423","STANDING",3,"tBodyAcc.mean...Z",-0.101621722633148
"424","STANDING",4,"tBodyAcc.mean...Z",-0.0961574905535714
"425","STANDING",5,"tBodyAcc.mean...Z",-0.102171095696429
"426","STANDING",6,"tBodyAcc.mean...Z",-0.112172831947368
"427","STANDING",7,"tBodyAcc.mean...Z",-0.0997778303207547
"428","STANDING",8,"tBodyAcc.mean...Z",-0.106114996837037
"429","STANDING",9,"tBodyAcc.mean...Z",-0.0952747481333333
"430","STANDING",10,"tBodyAcc.mean...Z",-0.107964083931818
"431","STANDING",11,"tBodyAcc.mean...Z",-0.108686630425532
"432","STANDING",12,"tBodyAcc.mean...Z",-0.105526999754098
"433","STANDING",13,"tBodyAcc.mean...Z",-0.112124137754386
"434","STANDING",14,"tBodyAcc.mean...Z",-0.103817701790667
"435","STANDING",15,"tBodyAcc.mean...Z",-0.105910832679245
"436","STANDING",16,"tBodyAcc.mean...Z",-0.103657729076923
"437","STANDING",17,"tBodyAcc.mean...Z",-0.111432145565
"438","STANDING",18,"tBodyAcc.mean...Z",-0.108453355945205
"439","STANDING",19,"tBodyAcc.mean...Z",-0.10904190460274
"440","STANDING",20,"tBodyAcc.mean...Z",-0.100402759931507
"441","STANDING",21,"tBodyAcc.mean...Z",-0.110417855808989
"442","STANDING",22,"tBodyAcc.mean...Z",-0.104967423820635
"443","STANDING",23,"tBodyAcc.mean...Z",-0.1105970177575
"444","STANDING",24,"tBodyAcc.mean...Z",-0.108222553855072
"445","STANDING",25,"tBodyAcc.mean...Z",-0.107352957594595
"446","STANDING",26,"tBodyAcc.mean...Z",-0.110237796416216
"447","STANDING",27,"tBodyAcc.mean...Z",-0.107835818025
"448","STANDING",28,"tBodyAcc.mean...Z",-0.106579385202532
"449","STANDING",29,"tBodyAcc.mean...Z",-0.108659067476923
"450","STANDING",30,"tBodyAcc.mean...Z",-0.108756209835593
"451","WALKING",1,"tBodyAcc.mean...Z",-0.111148103547368
"452","WALKING",2,"tBodyAcc.mean...Z",-0.105500357966102
"453","WALKING",3,"tBodyAcc.mean...Z",-0.112674859827586
"454","WALKING",4,"tBodyAcc.mean...Z",-0.11140306485
"455","WALKING",5,"tBodyAcc.mean...Z",-0.107741776464286
"456","WALKING",6,"tBodyAcc.mean...Z",-0.110303165877193
"457","WALKING",7,"tBodyAcc.mean...Z",-0.110912234947368
"458","WALKING",8,"tBodyAcc.mean...Z",-0.107252090833333
"459","WALKING",9,"tBodyAcc.mean...Z",-0.110820512307692
"460","WALKING",10,"tBodyAcc.mean...Z",-0.109057512132075
"461","WALKING",11,"tBodyAcc.mean...Z",-0.106096304033898
"462","WALKING",12,"tBodyAcc.mean...Z",-0.10316110632
"463","WALKING",13,"tBodyAcc.mean...Z",-0.111431456192982
"464","WALKING",14,"tBodyAcc.mean...Z",-0.106756369135593
"465","WALKING",15,"tBodyAcc.mean...Z",-0.107621819518519
"466","WALKING",16,"tBodyAcc.mean...Z",-0.108804049803922
"467","WALKING",17,"tBodyAcc.mean...Z",-0.109792122032787
"468","WALKING",18,"tBodyAcc.mean...Z",-0.104218315464286
"469","WALKING",19,"tBodyAcc.mean...Z",-0.122736673192308
"470","WALKING",20,"tBodyAcc.mean...Z",-0.113539477098039
"471","WALKING",21,"tBodyAcc.mean...Z",-0.104319332403846
"472","WALKING",22,"tBodyAcc.mean...Z",-0.107112510934783
"473","WALKING",23,"tBodyAcc.mean...Z",-0.113382994084746
"474","WALKING",24,"tBodyAcc.mean...Z",-0.110595952913793
"475","WALKING",25,"tBodyAcc.mean...Z",-0.108737636297297
"476","WALKING",26,"tBodyAcc.mean...Z",-0.108927011474576
"477","WALKING",27,"tBodyAcc.mean...Z",-0.112822289263158
"478","WALKING",28,"tBodyAcc.mean...Z",-0.103714705396296
"479","WALKING",29,"tBodyAcc.mean...Z",-0.106632427301887
"480","WALKING",30,"tBodyAcc.mean...Z",-0.0986247068969231
"481","WALKING DOWNSTAIRS",1,"tBodyAcc.mean...Z",-0.107566190908163
"482","WALKING DOWNSTAIRS",2,"tBodyAcc.mean...Z",-0.116812942382979
"483","WALKING DOWNSTAIRS",3,"tBodyAcc.mean...Z",-0.116139842908163
"484","WALKING DOWNSTAIRS",4,"tBodyAcc.mean...Z",-0.1067775246
"485","WALKING DOWNSTAIRS",5,"tBodyAcc.mean...Z",-0.100319930659574
"486","WALKING DOWNSTAIRS",6,"tBodyAcc.mean...Z",-0.107209356208333
"487","WALKING DOWNSTAIRS",7,"tBodyAcc.mean...Z",-0.096938308587234
"488","WALKING DOWNSTAIRS",8,"tBodyAcc.mean...Z",-0.107598135394737
"489","WALKING DOWNSTAIRS",9,"tBodyAcc.mean...Z",-0.0910278793952381
"490","WALKING DOWNSTAIRS",10,"tBodyAcc.mean...Z",-0.110848597247368
"491","WALKING DOWNSTAIRS",11,"tBodyAcc.mean...Z",-0.111070149978261
"492","WALKING DOWNSTAIRS",12,"tBodyAcc.mean...Z",-0.10955593226087
"493","WALKING DOWNSTAIRS",13,"tBodyAcc.mean...Z",-0.101993941531915
"494","WALKING DOWNSTAIRS",14,"tBodyAcc.mean...Z",-0.0928330165533333
"495","WALKING DOWNSTAIRS",15,"tBodyAcc.mean...Z",-0.110526066428571
"496","WALKING DOWNSTAIRS",16,"tBodyAcc.mean...Z",-0.119873705148936
"497","WALKING DOWNSTAIRS",17,"tBodyAcc.mean...Z",-0.0892432745173913
"498","WALKING DOWNSTAIRS",18,"tBodyAcc.mean...Z",-0.1033908092
"499","WALKING DOWNSTAIRS",19,"tBodyAcc.mean...Z",-0.133695240660974
"500","WALKING DOWNSTAIRS",20,"tBodyAcc.mean...Z",-0.104602925937778
"501","WALKING DOWNSTAIRS",21,"tBodyAcc.mean...Z",-0.09816866218
"502","WALKING DOWNSTAIRS",22,"tBodyAcc.mean...Z",-0.1074157796
"503","WALKING DOWNSTAIRS",23,"tBodyAcc.mean...Z",-0.0988123712574074
"504","WALKING DOWNSTAIRS",24,"tBodyAcc.mean...Z",-0.104818820272727
"505","WALKING DOWNSTAIRS",25,"tBodyAcc.mean...Z",-0.107192376965517
"506","WALKING DOWNSTAIRS",26,"tBodyAcc.mean...Z",-0.1064396194
"507","WALKING DOWNSTAIRS",27,"tBodyAcc.mean...Z",-0.112837694688636
"508","WALKING DOWNSTAIRS",28,"tBodyAcc.mean...Z",-0.10858897408913
"509","WALKING DOWNSTAIRS",29,"tBodyAcc.mean...Z",-0.0981339984895833
"510","WALKING DOWNSTAIRS",30,"tBodyAcc.mean...Z",-0.0999781422322581
"511","WALKING_UPSTAIRS",1,"tBodyAcc.mean...Z",-0.0973020020943396
"512","WALKING_UPSTAIRS",2,"tBodyAcc.mean...Z",-0.152513899520833
"513","WALKING_UPSTAIRS",3,"tBodyAcc.mean...Z",-0.110064863437288
"514","WALKING_UPSTAIRS",4,"tBodyAcc.mean...Z",-0.114219455519231
"515","WALKING_UPSTAIRS",5,"tBodyAcc.mean...Z",-0.107471453914894
"516","WALKING_UPSTAIRS",6,"tBodyAcc.mean...Z",-0.122082438784314
"517","WALKING_UPSTAIRS",7,"tBodyAcc.mean...Z",-0.143769688803922
"518","WALKING_UPSTAIRS",8,"tBodyAcc.mean...Z",-0.11512211995122
"519","WALKING_UPSTAIRS",9,"tBodyAcc.mean...Z",-0.125219003959184
"520","WALKING_UPSTAIRS",10,"tBodyAcc.mean...Z",-0.118180420834043
"521","WALKING_UPSTAIRS",11,"tBodyAcc.mean...Z",-0.106797216481481
"522","WALKING_UPSTAIRS",12,"tBodyAcc.mean...Z",-0.107339730115385
"523","WALKING_UPSTAIRS",13,"tBodyAcc.mean...Z",-0.125767265890909
"524","WALKING_UPSTAIRS",14,"tBodyAcc.mean...Z",-0.112279688983333
"525","WALKING_UPSTAIRS",15,"tBodyAcc.mean...Z",-0.116952464895833
"526","WALKING_UPSTAIRS",16,"tBodyAcc.mean...Z",-0.124074517745098
"527","WALKING_UPSTAIRS",17,"tBodyAcc.mean...Z",-0.121290442104167
"528","WALKING_UPSTAIRS",18,"tBodyAcc.mean...Z",-0.112655891327586
"529","WALKING_UPSTAIRS",19,"tBodyAcc.mean...Z",-0.151054607725
"530","WALKING_UPSTAIRS",20,"tBodyAcc.mean...Z",-0.121023947784314
"531","WALKING_UPSTAIRS",21,"tBodyAcc.mean...Z",-0.125414265340426
"532","WALKING_UPSTAIRS",22,"tBodyAcc.mean...Z",-0.117550861738095
"533","WALKING_UPSTAIRS",23,"tBodyAcc.mean...Z",-0.126890616782353
"534","WALKING_UPSTAIRS",24,"tBodyAcc.mean...Z",-0.114248610966102
"535","WALKING_UPSTAIRS",25,"tBodyAcc.mean...Z",-0.126210440292308
"536","WALKING_UPSTAIRS",26,"tBodyAcc.mean...Z",-0.121943461236364
"537","WALKING_UPSTAIRS",27,"tBodyAcc.mean...Z",-0.123530438196078
"538","WALKING_UPSTAIRS",28,"tBodyAcc.mean...Z",-0.121514025692157
"539","WALKING_UPSTAIRS",29,"tBodyAcc.mean...Z",-0.118000587840816
"540","WALKING_UPSTAIRS",30,"tBodyAcc.mean...Z",-0.124697493775385
"541","LAYING",1,"tGravityAcc.mean...X",-0.24888179828
"542","LAYING",2,"tGravityAcc.mean...X",-0.509754238125
"543","LAYING",3,"tGravityAcc.mean...X",-0.241758478064516
"544","LAYING",4,"tGravityAcc.mean...X",-0.420664662222222
"545","LAYING",5,"tGravityAcc.mean...X",-0.483470597692308
"546","LAYING",6,"tGravityAcc.mean...X",-0.47670987877193
"547","LAYING",7,"tGravityAcc.mean...X",-0.502814250576923
"548","LAYING",8,"tGravityAcc.mean...X",-0.405930036111111
"549","LAYING",9,"tGravityAcc.mean...X",-0.5802528348
"550","LAYING",10,"tGravityAcc.mean...X",-0.453069737586207
"551","LAYING",11,"tGravityAcc.mean...X",-0.134832031403509
"552","LAYING",12,"tGravityAcc.mean...X",-0.3785920653
"553","LAYING",13,"tGravityAcc.mean...X",-0.156852206467742
"554","LAYING",14,"tGravityAcc.mean...X",-0.145483631627451
"555","LAYING",15,"tGravityAcc.mean...X",-0.1719930545
"556","LAYING",16,"tGravityAcc.mean...X",-0.206783742242857
"557","LAYING",17,"tGravityAcc.mean...X",-0.19913309
"558","LAYING",18,"tGravityAcc.mean...X",-0.220600509076923
"559","LAYING",19,"tGravityAcc.mean...X",-0.680043155060241
"560","LAYING",20,"tGravityAcc.mean...X",-0.472431415573529
"561","LAYING",21,"tGravityAcc.mean...X",-0.174349174822222
"562","LAYING",22,"tGravityAcc.mean...X",-0.418494577083333
"563","LAYING",23,"tGravityAcc.mean...X",-0.391564962777778
"564","LAYING",24,"tGravityAcc.mean...X",-0.359292534027778
"565","LAYING",25,"tGravityAcc.mean...X",-0.461102531369863
"566","LAYING",26,"tGravityAcc.mean...X",-0.621309715263158
"567","LAYING",27,"tGravityAcc.mean...X",-0.530434604864865
"568","LAYING",28,"tGravityAcc.mean...X",-0.490334541875
"569","LAYING",29,"tGravityAcc.mean...X",-0.346789842753623
"570","LAYING",30,"tGravityAcc.mean...X",-0.344737755285714
"571","SITTING",1,"tGravityAcc.mean...X",0.831509933404255
"572","SITTING",2,"tGravityAcc.mean...X",0.940477273043478
"573","SITTING",3,"tGravityAcc.mean...X",0.901098984615385
"574","SITTING",4,"tGravityAcc.mean...X",0.8693030064
"575","SITTING",5,"tGravityAcc.mean...X",0.880731443863636
"576","SITTING",6,"tGravityAcc.mean...X",0.933692934909091
"577","SITTING",7,"tGravityAcc.mean...X",0.969147824375
"578","SITTING",8,"tGravityAcc.mean...X",0.832453878043478
"579","SITTING",9,"tGravityAcc.mean...X",0.9163245106
"580","SITTING",10,"tGravityAcc.mean...X",0.791887198148148
"581","SITTING",11,"tGravityAcc.mean...X",0.871963798301887
"582","SITTING",12,"tGravityAcc.mean...X",0.926228975490196
"583","SITTING",13,"tGravityAcc.mean...X",0.92557651244898
"584","SITTING",14,"tGravityAcc.mean...X",0.939038759814815
"585","SITTING",15,"tGravityAcc.mean...X",0.89036426220339
"586","SITTING",16,"tGravityAcc.mean...X",0.942457377971014
"587","SITTING",17,"tGravityAcc.mean...X",0.94488374765625
"588","SITTING",18,"tGravityAcc.mean...X",0.909816469298246
"589","SITTING",19,"tGravityAcc.mean...X",0.581371509041096
"590","SITTING",20,"tGravityAcc.mean...X",0.924454522424242
"591","SITTING",21,"tGravityAcc.mean...X",0.940031368
"592","SITTING",22,"tGravityAcc.mean...X",0.839305928709677
"593","SITTING",23,"tGravityAcc.mean...X",0.936509242941176
"594","SITTING",24,"tGravityAcc.mean...X",0.919637604411765
"595","SITTING",25,"tGravityAcc.mean...X",0.865686078153846
"596","SITTING",26,"tGravityAcc.mean...X",0.782955611794872
"597","SITTING",27,"tGravityAcc.mean...X",0.839464714
"598","SITTING",28,"tGravityAcc.mean...X",0.907331309166667
"599","SITTING",29,"tGravityAcc.mean...X",0.891563755166667
"600","SITTING",30,"tGravityAcc.mean...X",0.825473836935484
"601","STANDING",1,"tGravityAcc.mean...X",0.942952000377358
"602","STANDING",2,"tGravityAcc.mean...X",0.896928566851852
"603","STANDING",3,"tGravityAcc.mean...X",0.93503077852459
"604","STANDING",4,"tGravityAcc.mean...X",0.95619779125
"605","STANDING",5,"tGravityAcc.mean...X",0.960188699107143
"606","STANDING",6,"tGravityAcc.mean...X",0.945139003859649
"607","STANDING",7,"tGravityAcc.mean...X",0.958728687924528
"608","STANDING",8,"tGravityAcc.mean...X",0.957669921111111
"609","STANDING",9,"tGravityAcc.mean...X",0.961323502222222
"610","STANDING",10,"tGravityAcc.mean...X",0.954008785454545
"611","STANDING",11,"tGravityAcc.mean...X",0.956464535957447
"612","STANDING",12,"tGravityAcc.mean...X",0.957317821803279
"613","STANDING",13,"tGravityAcc.mean...X",0.942695296842105
"614","STANDING",14,"tGravityAcc.mean...X",0.875319569
"615","STANDING",15,"tGravityAcc.mean...X",0.965528899622642
"616","STANDING",16,"tGravityAcc.mean...X",0.941587749358974
"617","STANDING",17,"tGravityAcc.mean...X",0.904678547435897
"618","STANDING",18,"tGravityAcc.mean...X",0.947573239863014
"619","STANDING",19,"tGravityAcc.mean...X",0.944045837534247
"620","STANDING",20,"tGravityAcc.mean...X",0.911231752465753
"621","STANDING",21,"tGravityAcc.mean...X",0.881213341910112
"622","STANDING",22,"tGravityAcc.mean...X",0.954064297619048
"623","STANDING",23,"tGravityAcc.mean...X",0.919857125882353
"624","STANDING",24,"tGravityAcc.mean...X",0.96644228
"625","STANDING",25,"tGravityAcc.mean...X",0.929794733108108
"626","STANDING",26,"tGravityAcc.mean...X",0.965460891621622
"627","STANDING",27,"tGravityAcc.mean...X",0.965351492
"628","STANDING",28,"tGravityAcc.mean...X",0.948514848481013
"629","STANDING",29,"tGravityAcc.mean...X",0.974508732
"630","STANDING",30,"tGravityAcc.mean...X",0.968556705084746
"631","WALKING",1,"tGravityAcc.mean...X",0.935223201473684
"632","WALKING",2,"tGravityAcc.mean...X",0.91301733338983
"633","WALKING",3,"tGravityAcc.mean...X",0.936506743275862
"634","WALKING",4,"tGravityAcc.mean...X",0.963999696833333
"635","WALKING",5,"tGravityAcc.mean...X",0.972624959821429
"636","WALKING",6,"tGravityAcc.mean...X",0.958067455087719
"637","WALKING",7,"tGravityAcc.mean...X",0.932566472280702
"638","WALKING",8,"tGravityAcc.mean...X",0.913586347916667
"639","WALKING",9,"tGravityAcc.mean...X",0.951867079615385
"640","WALKING",10,"tGravityAcc.mean...X",0.963092149811321
"641","WALKING",11,"tGravityAcc.mean...X",0.946468451355932
"642","WALKING",12,"tGravityAcc.mean...X",0.9668735148
"643","WALKING",13,"tGravityAcc.mean...X",0.910855709298246
"644","WALKING",14,"tGravityAcc.mean...X",0.802973961525424
"645","WALKING",15,"tGravityAcc.mean...X",0.951524391481481
"646","WALKING",16,"tGravityAcc.mean...X",0.925981326078431
"647","WALKING",17,"tGravityAcc.mean...X",0.92811236852459
"648","WALKING",18,"tGravityAcc.mean...X",0.92386524875
"649","WALKING",19,"tGravityAcc.mean...X",0.935222559230769
"650","WALKING",20,"tGravityAcc.mean...X",0.899965205686274
"651","WALKING",21,"tGravityAcc.mean...X",0.862524800961538
"652","WALKING",22,"tGravityAcc.mean...X",0.936096410434783
"653","WALKING",23,"tGravityAcc.mean...X",0.939809688644068
"654","WALKING",24,"tGravityAcc.mean...X",0.95970108137931
"655","WALKING",25,"tGravityAcc.mean...X",0.937483114459459
"656","WALKING",26,"tGravityAcc.mean...X",0.960647754576271
"657","WALKING",27,"tGravityAcc.mean...X",0.944759287368421
"658","WALKING",28,"tGravityAcc.mean...X",0.942930275555556
"659","WALKING",29,"tGravityAcc.mean...X",0.96237438509434
"660","WALKING",30,"tGravityAcc.mean...X",0.965217551076923
"661","WALKING DOWNSTAIRS",1,"tGravityAcc.mean...X",0.931874418979592
"662","WALKING DOWNSTAIRS",2,"tGravityAcc.mean...X",0.861831345531915
"663","WALKING DOWNSTAIRS",3,"tGravityAcc.mean...X",0.939057787755102
"664","WALKING DOWNSTAIRS",4,"tGravityAcc.mean...X",0.947731858666667
"665","WALKING DOWNSTAIRS",5,"tGravityAcc.mean...X",0.956649352553192
"666","WALKING DOWNSTAIRS",6,"tGravityAcc.mean...X",0.928531455208333
"667","WALKING DOWNSTAIRS",7,"tGravityAcc.mean...X",0.930623632765957
"668","WALKING DOWNSTAIRS",8,"tGravityAcc.mean...X",0.914023498421053
"669","WALKING DOWNSTAIRS",9,"tGravityAcc.mean...X",0.938417773333333
"670","WALKING DOWNSTAIRS",10,"tGravityAcc.mean...X",0.939807421052632
"671","WALKING DOWNSTAIRS",11,"tGravityAcc.mean...X",0.941746406521739
"672","WALKING DOWNSTAIRS",12,"tGravityAcc.mean...X",0.949861980652174
"673","WALKING DOWNSTAIRS",13,"tGravityAcc.mean...X",0.941875619787234
"674","WALKING DOWNSTAIRS",14,"tGravityAcc.mean...X",0.81629643
"675","WALKING DOWNSTAIRS",15,"tGravityAcc.mean...X",0.932302200476191
"676","WALKING DOWNSTAIRS",16,"tGravityAcc.mean...X",0.917818427021277
"677","WALKING DOWNSTAIRS",17,"tGravityAcc.mean...X",0.928817578043478
"678","WALKING DOWNSTAIRS",18,"tGravityAcc.mean...X",0.932277478363636
"679","WALKING DOWNSTAIRS",19,"tGravityAcc.mean...X",0.881940855128205
"680","WALKING DOWNSTAIRS",20,"tGravityAcc.mean...X",0.91972663
"681","WALKING DOWNSTAIRS",21,"tGravityAcc.mean...X",0.872683205555556
"682","WALKING DOWNSTAIRS",22,"tGravityAcc.mean...X",0.921820641944444
"683","WALKING DOWNSTAIRS",23,"tGravityAcc.mean...X",0.923711401296296
"684","WALKING DOWNSTAIRS",24,"tGravityAcc.mean...X",0.950883416727273
"685","WALKING DOWNSTAIRS",25,"tGravityAcc.mean...X",0.929627532241379
"686","WALKING DOWNSTAIRS",26,"tGravityAcc.mean...X",0.9467972718
"687","WALKING DOWNSTAIRS",27,"tGravityAcc.mean...X",0.931380178636364
"688","WALKING DOWNSTAIRS",28,"tGravityAcc.mean...X",0.929291680434783
"689","WALKING DOWNSTAIRS",29,"tGravityAcc.mean...X",0.948486215
"690","WALKING DOWNSTAIRS",30,"tGravityAcc.mean...X",0.958000491451613
"691","WALKING_UPSTAIRS",1,"tGravityAcc.mean...X",0.89335109754717
"692","WALKING_UPSTAIRS",2,"tGravityAcc.mean...X",0.790717418541667
"693","WALKING_UPSTAIRS",3,"tGravityAcc.mean...X",0.883533436101695
"694","WALKING_UPSTAIRS",4,"tGravityAcc.mean...X",0.946264314423077
"695","WALKING_UPSTAIRS",5,"tGravityAcc.mean...X",0.936821834893617
"696","WALKING_UPSTAIRS",6,"tGravityAcc.mean...X",0.913632241568627
"697","WALKING_UPSTAIRS",7,"tGravityAcc.mean...X",0.81874656
"698","WALKING_UPSTAIRS",8,"tGravityAcc.mean...X",0.860368718780488
"699","WALKING_UPSTAIRS",9,"tGravityAcc.mean...X",0.902647777755102
"700","WALKING_UPSTAIRS",10,"tGravityAcc.mean...X",0.931861027446809
"701","WALKING_UPSTAIRS",11,"tGravityAcc.mean...X",0.892626155555556
"702","WALKING_UPSTAIRS",12,"tGravityAcc.mean...X",0.938371473269231
"703","WALKING_UPSTAIRS",13,"tGravityAcc.mean...X",0.847634313454545
"704","WALKING_UPSTAIRS",14,"tGravityAcc.mean...X",0.688256122222222
"705","WALKING_UPSTAIRS",15,"tGravityAcc.mean...X",0.918544812291667
"706","WALKING_UPSTAIRS",16,"tGravityAcc.mean...X",0.826874282745098
"707","WALKING_UPSTAIRS",17,"tGravityAcc.mean...X",0.853530565833333
"708","WALKING_UPSTAIRS",18,"tGravityAcc.mean...X",0.883330258448276
"709","WALKING_UPSTAIRS",19,"tGravityAcc.mean...X",0.8294283725
"710","WALKING_UPSTAIRS",20,"tGravityAcc.mean...X",0.777095717058824
"711","WALKING_UPSTAIRS",21,"tGravityAcc.mean...X",0.781177210851064
"712","WALKING_UPSTAIRS",22,"tGravityAcc.mean...X",0.889454382857143
"713","WALKING_UPSTAIRS",23,"tGravityAcc.mean...X",0.843438810196078
"714","WALKING_UPSTAIRS",24,"tGravityAcc.mean...X",0.906369500508475
"715","WALKING_UPSTAIRS",25,"tGravityAcc.mean...X",0.927693239538462
"716","WALKING_UPSTAIRS",26,"tGravityAcc.mean...X",0.942095257090909
"717","WALKING_UPSTAIRS",27,"tGravityAcc.mean...X",0.868000278627451
"718","WALKING_UPSTAIRS",28,"tGravityAcc.mean...X",0.854508231764706
"719","WALKING_UPSTAIRS",29,"tGravityAcc.mean...X",0.929258953877551
"720","WALKING_UPSTAIRS",30,"tGravityAcc.mean...X",0.93182983
"721","LAYING",1,"tGravityAcc.mean...Y",0.70554977346
"722","LAYING",2,"tGravityAcc.mean...Y",0.752536639375
"723","LAYING",3,"tGravityAcc.mean...Y",0.837032099677419
"724","LAYING",4,"tGravityAcc.mean...Y",0.915165104259259
"725","LAYING",5,"tGravityAcc.mean...Y",0.954890346153846
"726","LAYING",6,"tGravityAcc.mean...Y",0.956593814210526
"727","LAYING",7,"tGravityAcc.mean...Y",0.393444278076923
